Id,SalePrice
1599,199230.15854878107
1600,184604.32587404468
1601,24903.5680081693
1602,127355.3075293341
1603,58281.806625328376
1604,249541.2381377787
1605,269169.47064938175
1606,172844.3997801043
1607,165334.9957916384
1608,230633.12507303443
1609,196242.30817973835
1610,156917.8945868417
1611,164825.54056070896
1612,163753.33455398458
1613,173813.03547522018
1614,125002.01569293335
1615,69233.77672481001
1616,51993.70733653766
1617,56369.791967769386
1618,105159.82453405892
1619,156474.3104890549
1620,176108.86608452525
1621,134869.85455957742
1622,126776.44422876334
1623,257995.09999533708
1624,207024.93505708303
1625,118501.34759467898
1626,193549.41469216289
1627,193684.96306544484
1628,278215.20315466553
1629,195796.1642678593
1630,301298.02082662063
1631,211222.46661529492
1632,226392.81375795195
1633,194438.8850269158
1634,194399.9251580435
1635,189957.92773865245
1636,164017.96890678362
1637,195838.52893728402
1638,215091.81479757384
1639,199215.3106583372
1640,254297.0220786425
1641,197318.80075507064
1642,225717.3797216151
1643,224408.44140611577
1644,232300.25209007936
1645,244010.8017146265
1646,181303.7156489793
1647,174955.24759374897
1648,134122.91567186138
1649,129725.26553244714
1650,115464.80469546712
1651,110265.40136100526
1652,117583.01392705448
1653,117584.14912668371
1654,151515.0122100733
1655,146894.54843691026
1656,139414.3147643361
1657,152571.4000794018
1658,143660.79768631433
1659,127188.93645680405
1660,139771.0831836717
1661,369478.8375546201
1662,321197.34115441365
1663,320290.3768365759
1664,409765.90867831674
1665,287589.49674449174
1666,294416.7709786388
1667,301144.3767714723
1668,311068.4322224866
1669,294135.08317467815
1670,309607.3174578134
1671,258031.78917898855
1672,373949.88340799767
1673,288984.3148952011
1674,256104.49212394876
1675,184261.94698495825
1676,194495.58772668906
1677,215751.53985017876
1678,385225.91636626376
1679,317550.07431733527
1680,273744.55938986887
1681,242624.3433140564
1682,290983.61341657897
1683,191453.9603181273
1684,205367.18687181047
1685,178645.41651455488
1686,173983.81760038913
1687,183875.35029637103
1688,207697.67804859288
1689,207857.60429352347
1690,218206.03701964195
1691,207595.92666727852
1692,263883.46629754
1693,184903.46689563023
1694,192688.4557892104
1695,187030.7110292056
1696,273398.6803115752
1697,190324.88949929655
1698,322581.7698997286
1699,296639.41711797274
1700,248601.67624313163
1701,272200.4128197619
1702,256953.94967289607
1703,260682.61431828456
1704,280005.381230486
1705,237926.4876466015
1706,359846.5921787862
1707,191239.42045589455
1708,203847.5404261594
1709,273375.4377739009
1710,230253.34372282366
1711,276728.05900151737
1712,248476.88040954235
1713,265717.4254007562
1714,218031.77815507853
1715,204382.82981284137
1716,181337.55463338562
1717,193123.9690419716
1718,138440.22942413308
1719,212631.55820684682
1720,247816.24624354218
1721,182635.32577535056
1722,128292.10865590384
1723,163519.8173321738
1724,224168.86718081252
1725,231613.5815349809
1726,185827.0100416249
1727,146846.67196882737
1728,196382.62753712072
1729,167136.8391066891
1730,169671.6222441144
1731,118094.66031955264
1732,120029.4531297133
1733,106878.68386153376
1734,106642.88907915016
1735,125917.23628542724
1736,97700.80661492341
1737,326756.14711716014
1738,237189.69112317043
1739,257069.345842803
1740,183513.08938350144
1741,185111.7331490527
1742,166941.3837814253
1743,180686.5713385794
1744,293106.0377102342
1745,217169.85680779757
1746,212675.97292294062
1747,227237.65297552955
1748,219620.56478848367
1749,156429.97623300005
1750,143032.86937357986
1751,252131.37118051772
1752,104912.25323845295
1753,148643.39409850386
1754,227974.9937180049
1755,162722.1126317965
1756,140655.70517889422
1757,93073.48196036054
1758,154434.70671776903
1759,178144.07443712524
1760,175769.95276760624
1761,168543.17670758313
1762,164528.31984124903
1763,168537.14204453665
1764,106948.78266279271
1765,188603.7274108209
1766,211968.80723947764
1767,251525.0890266347
1768,135765.37617157202
1769,180264.52012657595
1770,157390.5260550439
1771,105541.1312706637
1772,116345.93868632044
1773,105474.5772491052
1774,137811.02561563218
1775,137461.62957995047
1776,143667.19080857316
1777,96607.70246659836
1778,133829.5385052032
1779,129088.3873827454
1780,194737.44309849583
1781,108257.7833080882
1782,44540.03815816692
1783,138134.9022392236
1784,90700.54519166832
1785,101024.1737366264
1786,176530.80824291555
1787,159905.18936339195
1788,29018.92712792207
1789,96682.46097546804
1790,39190.071262258454
1791,209341.62421100365
1792,166160.88116091944
1793,160675.9713313511
1794,178525.24814172776
1795,120990.55832911248
1796,131570.18397225218
1797,146556.27110103506
1798,98822.83776912966
1799,99809.51106248714
1800,104857.64035181946
1801,90354.28579804825
1802,166359.58511193504
1803,165331.20617241354
1804,132109.1393009593
1805,143018.42146263632
1806,129127.28846260824
1807,175624.43734415958
1808,122828.94635167846
1809,125710.72276140878
1810,148160.05872114527
1811,62415.48240840004
1812,100898.17319269187
1813,107893.34418263624
1814,81925.88863961597
1815,18646.53552314511
1816,87649.41651572636
1817,99340.98612686305
1818,141507.41384332313
1819,121343.12573431933
1820,56876.850493600825
1821,124012.75866237946
1822,164530.90254975704
1823,33747.35058044572
1824,128067.86456691951
1825,131245.36038393818
1826,94278.82725241769
1827,95474.13404538587
1828,129229.70171911165
1829,175300.5752703125
1830,158896.11324976094
1831,176137.4152326131
1832,112160.2490140613
1833,152141.3583144982
1834,126313.64128762379
1835,125025.19875699922
1836,110162.62054333545
1837,104390.7764686126
1838,116287.83824647253
1839,76907.72432958381
1840,162959.67481069278
1841,130738.61350734893
1842,83727.56308962777
1843,117760.87444478914
1844,130857.93130595691
1845,141002.39357240137
1846,152350.19980032195
1847,150742.5883814165
1848,23690.81134342053
1849,129321.21125053929
1850,113670.40025921131
1851,135002.243443363
1852,118926.04540186946
1853,114142.74088814703
1854,183168.22274142003
1855,157730.54567550018
1856,240285.88703480957
1857,139578.7684098325
1858,127502.61089389038
1859,120907.48446390324
1860,159446.96796824143
1861,120125.72037591215
1862,288542.3824538941
1863,286868.8054642986
1864,286882.0050389025
1865,324738.2766972807
1866,312067.06969956856
1867,240518.6777574477
1868,275837.95284980873
1869,226473.05029106967
1870,253020.56051640527
1871,249300.0001077383
1872,177177.17161655787
1873,223708.99571174325
1874,139859.97164288012
1875,203256.80612760235
1876,207195.42376250832
1877,218949.1410457791
1878,216290.20518444676
1879,105521.54019090498
1880,146326.5084358662
1881,247752.61212074768
1882,244301.83592945535
1883,190093.16684358486
1884,203942.9487397034
1885,252243.36471739237
1886,266554.34863450925
1887,237397.44381866523
1888,293549.4646446527
1889,171276.47632154368
1890,108580.15388024633
1891,144087.3128039384
1892,67020.57803374506
1893,126727.56046847661
1894,104372.33716464683
1895,146899.38485202205
1896,112370.11770507635
1897,112089.63345017692
1898,116984.55728551594
1899,149526.67922354036
1900,151880.2783529266
1901,164085.11306732043
1902,138008.6613768168
1903,214269.77446785977
1904,128114.60032825556
1905,191098.63620844658
1906,153898.47370280873
1907,200362.43551376404
1908,131126.28656354884
1909,152398.0287517769
1910,134186.77372763108
1911,210805.65389083757
1912,272002.31461538805
1913,172947.6576629266
1914,48415.97099730896
1915,244871.1581595695
1916,25701.324712928967
1917,258351.71168797824
1918,146067.1916156566
1919,195760.53408293298
1920,171863.07806405274
1921,329750.70953916817
1922,294439.3710289515
1923,217123.921430105
1924,230070.0116451484
1925,224178.9750508602
1926,331608.4248799066
1927,120929.02383421373
1928,165418.61601242458
1929,96985.7508466806
1930,131828.1804243863
1931,144551.27307222958
1932,136520.66527918016
1933,154811.67693948734
1934,183922.0113227386
1935,183283.81480380846
1936,182933.471547093
1937,185628.6170038085
1938,172710.15949244355
1939,232186.5032810124
1940,192860.40865770797
1941,180240.57663886016
1942,195469.69914314756
1943,202768.5318303553
1944,276725.235416407
1945,320787.31401161966
1946,162866.17165795038
1947,263291.76358700264
1948,177102.49838632997
1949,247346.83097189455
1950,209800.92398656462
1951,259335.57605895586
1952,224642.53556486312
1953,200263.3041128046
1954,215696.97587024025
1955,132904.15009026648
1956,311101.47699558246
1957,171254.25961358496
1958,300920.0639964985
1959,127326.10635232739
1960,82929.60017528955
1961,119076.20827928442
1962,105098.88795010163
1963,120831.58437209018
1964,97094.04972195765
1965,132795.1943557749
1966,145390.71270374395
1967,276009.11723346496
1968,331215.73426610883
1969,325435.46794577106
1970,335890.3795501075
1971,394041.3225067486
1972,332924.15038359095
1973,269781.60003217123
1974,292390.66789896274
1975,392831.75135233346
1976,293870.6633678144
1977,331652.62100545457
1978,294047.20496715116
1979,293356.7197150788
1980,189843.2099769758
1981,302446.2918149717
1982,224870.92875048006
1983,206841.33474624366
1984,178377.6890450751
1985,244935.2791034507
1986,240742.1225409445
1987,193831.93984877318
1988,183549.4333068349
1989,204790.2887696873
1990,222380.7522033495
1991,217028.4365824291
1992,236553.36539123836
1993,186224.0554616903
1994,230372.06391408807
1995,196800.26712093363
1996,274375.34760917677
1997,280062.0810939935
1998,296479.7353235157
1999,268990.40374866244
2000,290355.31428223546
2001,268782.5400541567
2002,252177.0258675646
2003,260874.80797103466
2004,283687.95131521695
2005,221265.23212632863
2006,212593.89668080606
2007,257955.1603936979
2008,220163.49816316576
2009,195042.27082527522
2010,210559.75550279045
2011,163182.21799458074
2012,181919.22407832835
2013,168112.66386696533
2014,184103.0207343034
2015,195716.82475756155
2016,192649.363605652
2017,200710.0131710514
2018,109202.76376753743
2019,129167.71292930678
2020,75757.02839069266
2021,86793.23514279805
2022,187604.78209765512
2023,128047.69786294969
2024,266736.2797008101
2025,322437.7535946353
2026,175016.05249376874
2027,150554.35289637116
2028,162433.53662740532
2029,164444.59567628521
2030,252140.27832757542
2031,245322.39874945953
2032,231259.42151970882
2033,245865.56932172156
2034,172172.16391398222
2035,234573.41155746253
2036,221093.5859685319
2037,223383.9182138429
2038,290277.27794843866
2039,206325.24965535733
2040,333474.81564616296
2041,264378.2230972699
2042,207446.05482105678
2043,173400.90848455648
2044,192299.0160620818
2045,206176.2253392837
2046,123766.76897652238
2047,130160.84020579373
2048,140048.2360872177
2049,118835.39863856835
2050,176042.49389763898
2051,120951.88251734665
2052,137742.75444227643
2053,138071.2582895935
2054,63253.51612416364
2055,149789.53209325555
2056,142680.75520820613
2057,95073.75769789447
2058,207024.8651840114
2059,133994.9108679248
2060,195763.0583880006
2061,192045.28799486347
2062,109654.20245817001
2063,101273.65154562495
2064,126033.99866641778
2065,116858.63164445409
2066,181833.75982455816
2067,123122.37237635301
2068,122158.35804937268
2069,70802.25485979463
2070,88850.8098704241
2071,66664.95874507807
2072,164755.77014613315
2073,130148.20769546204
2074,179502.08032571734
2075,144065.25561690633
2076,122912.69023638614
2077,118861.73828511103
2078,100176.59447054891
2079,137890.22196821263
2080,118469.70487270853
2081,108033.22110869898
2082,106482.43776614359
2083,132720.10749686998
2084,88217.7714812
2085,99565.56787759438
2086,156022.51237488375
2087,128597.34663938172
2088,102952.19761526538
2089,63988.88646950049
2090,118669.06830603839
2091,80516.42192787724
2092,146921.7660364455
2093,121084.0205479688
2094,142041.10899512935
2095,135369.87372216512
2096,78892.07653337473
2097,86379.84507644305
2098,142704.14874271257
2099,16053.00299538218
2100,60445.21772684052
2101,107275.40700999368
2102,138118.81670396915
2103,90238.33652881719
2104,129882.27161506587
2105,126364.62322457018
2106,29959.913821635302
2107,196763.54957164987
2108,117788.23729107343
2109,93321.13764987909
2110,116702.40503953025
2111,167635.56843414833
2112,115151.00346920034
2113,107745.47563275043
2114,112619.79317475297
2115,143246.53499308066
2116,119901.85541108763
2117,138752.9958210981
2118,123878.97443692782
2119,103183.93144542677
2120,116163.71592928958
2121,56328.62479778833
2122,75818.85196679633
2123,107674.19465269055
2124,177896.1509349558
2125,123803.32612502272
2126,147884.1344866692
2127,168622.14028812712
2128,123156.35501462151
2129,119903.60376767721
2130,119620.32797034248
2131,189351.71756244707
2132,127844.35192486877
2133,131165.52099221526
2134,128366.0045489322
2135,118173.73665324599
2136,32680.838393500424
2137,102682.38532821718
2138,134859.52238298673
2139,160195.04639419448
2140,134774.14151806314
2141,156865.02176004904
2142,109184.97946986789
2143,136416.3145563684
2144,97416.9274108652
2145,133819.09860853152
2146,184067.08000149974
2147,150813.48350525624
2148,164146.91178080277
2149,136974.3556615766
2150,228243.44128923095
2151,131828.00028037257
2152,164614.1589291941
2153,196059.03594360244
2154,105965.72390681016
2155,142316.80320988223
2156,255414.13209652295
2157,245309.10224990896
2158,226544.40361540043
2159,216919.812131203
2160,187938.3834301345
2161,256024.5640907432
2162,365927.00914042746
2163,321274.23533833586
2164,250849.35622362746
2165,204634.7355308202
2166,151247.14529705374
2167,215642.44790186337
2168,192930.49283824163
2169,193024.8678465688
2170,212893.42206810112
2171,158484.21579323127
2172,131121.28955300478
2173,198227.46788676642
2174,229431.97902285284
2175,293928.5749813721
2176,281185.2976793649
2177,227921.53790328605
2178,229450.59055204317
2179,150157.0385257646
2180,239638.31520225317
2181,191582.04560923786
2182,225001.98264496704
2183,189472.70200982853
2184,128021.57690682285
2185,125923.14380481932
2186,162876.62947544246
2187,164140.06574328523
2188,161023.686429732
2189,259826.21715067816
2190,72163.56312077132
2191,73815.56531053386
2192,58800.44239564636
2193,110458.36418935726
2194,115199.67797524761
2195,83703.9071552708
2196,72264.96965093457
2197,91158.55711464048
2198,173691.93771427195
2199,198392.870357221
2200,151870.26330940588
2201,142631.9468184549
2202,200128.30534467218
2203,121216.90754257678
2204,135994.5303789
2205,100375.31844322104
2206,146236.83270473662
2207,210637.6676256787
2208,244678.82181327115
2209,185385.4236528268
2210,131470.9441550756
2211,132317.07587127993
2212,113046.02905468526
2213,96170.97461190028
2214,127702.78578721755
2215,94757.8885131029
2216,129677.71288233809
2217,25284.73273187212
2218,70520.46588104893
2219,71298.68312332383
2220,46313.99900481943
2221,244708.41697834502
2222,230327.6293120277
2223,281058.0024525125
2224,238531.21983067878
2225,127219.38284649281
2226,178079.72962942114
2227,216305.8370666213
2228,273077.37829270656
2229,235483.61063149176
2230,144799.88564909715
2231,208663.4772349128
2232,200936.18643022445
2233,188142.95894474746
2234,249743.91464093886
2235,203420.90850073379
2236,249821.35342711
2237,297319.93155569164
2238,255331.97368109645
2239,129170.17307978752
2240,156955.3576267541
2241,148396.46354949474
2242,109255.04286652687
2243,101394.29853721242
2244,81797.4313164705
2245,82367.8211005478
2246,131072.7683503921
2247,131082.74474485219
2248,113493.76559687569
2249,110197.72880112194
2250,130041.41737782932
2251,103041.19161973218
2252,192335.7873563706
2253,165549.12651874078
2254,184174.4769269477
2255,208069.7111112394
2256,182909.60240627243
2257,192373.38486630842
2258,176475.83980487706
2259,183336.19386029826
2260,171961.31960481964
2261,198973.06713165133
2262,204073.04764372762
2263,312233.2593842903
2264,378604.70697982726
2265,169284.32272559754
2266,250267.78141726204
2267,324990.4614583622
2268,355708.9494421282
2269,168418.13321259245
2270,202515.92475276417
2271,229894.62113322387
2272,239037.587608621
2273,171456.24390788958
2274,199493.66657844838
2275,181374.15456342534
2276,183732.56850077445
2277,194766.88091115723
2278,170185.8071372814
2279,98745.13026702218
2280,86613.61732703657
2281,157865.36520355474
2282,174732.74665366462
2283,115030.59226360172
2284,98577.7130009986
2285,136158.99510402186
2286,111593.30144826742
2287,308007.678231257
2288,256651.6364417777
2289,304579.63446193933
2290,343893.07266498054
2291,295669.16386178904
2292,369641.65563609824
2293,354463.54169173725
2294,317334.67202251474
2295,388681.3679298111
2296,238218.76893060305
2297,290802.8855806065
2298,288648.41412036447
2299,310206.487657845
2300,293514.02128893253
2301,280130.52748000785
2302,253006.8324345923
2303,248622.74799889256
2304,241610.22106260713
2305,186548.31994356774
2306,188026.31398797734
2307,194516.64791677962
2308,215245.6998505923
2309,261733.1524904354
2310,204552.332219352
2311,211730.32768663066
2312,184979.77531615947
2313,174152.58293213253
2314,187254.80338618928
2315,179883.0183629475
2316,206802.96321222954
2317,189643.27723906585
2318,168518.0234791336
2319,191564.30566933588
2320,187616.4921997015
2321,258533.26875875052
2322,200248.96065829205
2323,194205.30259522982
2324,210439.1750032499
2325,203074.22561819502
2326,190484.76575081632
2327,205481.04670517915
2328,219057.66948521463
2329,197214.44818303734
2330,193019.76505710115
2331,306035.1334903082
2332,335889.1082807649
2333,300067.9123338971
2334,247468.58467574022
2335,271149.8224694752
2336,289534.34835121944
2337,183568.45641665347
2338,267993.80469877063
2339,235451.55578743876
2340,355667.55396357947
2341,202223.39609769243
2342,244028.39435782144
2343,232739.2615905134
2344,231346.66287901998
2345,240423.15601036325
2346,204421.94040704984
2347,184937.43699853937
2348,233621.50860127225
2349,171385.75452844193
2350,276448.72672064626
2351,227330.8382175523
2352,254562.1345817675
2353,244677.84126033494
2354,141888.74812549446
2355,155369.8550507489
2356,158638.06693118368
2357,202882.2798467204
2358,186630.37961858325
2359,126105.6594964834
2360,118469.11817337805
2361,142171.78037828743
2362,267616.53652414423
2363,146175.02220519935
2364,194250.6550716043
2365,223653.3847499215
2366,193411.35278116819
2367,207559.697938574
2368,191287.52367197955
2369,195078.9782925651
2370,170448.3126185313
2371,137866.35528068547
2372,180555.76913263323
2373,279195.0424732333
2374,293389.14523360715
2375,234510.89851230686
2376,281226.29680761043
2377,300276.4353668296
2378,161499.25463812798
2379,222366.15945694782
2380,153724.31745883217
2381,185761.27535216743
2382,242829.7190626301
2383,215958.8688715014
2384,249463.2793241518
2385,179095.24407283426
2386,136018.79428868438
2387,119061.3793103518
2388,123554.50034032832
2389,129446.48224447109
2390,154295.95767247654
2391,130305.164838847
2392,90389.06575508323
2393,181953.49591131322
2394,133606.19483368378
2395,205435.9925769267
2396,146056.03879011213
2397,221367.5030716653
2398,135028.58620955003
2399,35950.66988453665
2400,44777.2269247066
2401,110269.4113755424
2402,145467.32975476165
2403,137382.42456488102
2404,137462.16331309546
2405,173535.92878500046
2406,148127.319728642
2407,115451.80435478152
2408,154414.79495096952
2409,106200.78438496636
2410,191715.0315475869
2411,108936.24080964364
2412,140053.9251351091
2413,107412.4978376471
2414,125493.92925403034
2415,119074.13721506088
2416,134783.15195370256
2417,116961.89861704176
2418,117169.70842497959
2419,91858.1399211397
2420,113455.8248365866
2421,69766.92231219087
2422,98711.60967184207
2423,110221.64736891398
2424,166108.67938753683
2425,233963.9260924901
2426,146495.98962865747
2427,108736.61198761081
2428,191608.3581075142
2429,92851.14570004866
2430,131790.6326344642
2431,96494.95856429217
2432,125167.81778175733
2433,133044.44703650125
2434,120508.63053392502
2435,138182.42549541616
2436,100609.02237394359
2437,94100.63801728515
2438,104511.84466541884
2439,113507.68182412162
2440,130414.31011509127
2441,95703.15492691402
2442,93080.26942123077
2443,133905.63882662798
2444,131650.55855900724
2445,59173.64431137033
2446,107441.36514160992
2447,202972.21533268644
2448,134672.6157209305
2449,110488.5619757832
2450,155794.6662370609
2451,105982.4469779632
2452,205193.6472905737
2453,78739.56469571393
2454,119922.25289513636
2455,145005.043429286
2456,120510.68576820497
2457,113595.8147952808
2458,116042.30148694967
2459,87962.20941774163
2460,154157.69754822506
2461,109595.61578155262
2462,116241.01439090655
2463,131096.90291602933
2464,156443.97453497606
2465,138916.9820150705
2466,102334.17436354491
2467,167873.32706454257
2468,83626.21547500265
2469,78690.11393533717
2470,194837.16534984135
2471,218090.1493288444
2472,168733.96891918592
2473,89400.99146710848
2474,69103.64753975219
2475,237213.50167093286
2476,81218.21604498115
2477,83414.4399020084
2478,160586.10966541804
2479,100190.59494614997
2480,127694.2970895425
2481,118024.67837997526
2482,120243.59674328775
2483,89973.8177588773
2484,140085.03004868515
2485,119420.60466654063
2486,134408.8908589466
2487,201982.5460084884
2488,177277.97849279572
2489,163919.0971197791
2490,142230.1617475266
2491,89316.08118881588
2492,198016.8472024803
2493,150196.51144276722
2494,152740.30518082087
2495,78153.75402988307
2496,226265.63133864244
2497,143610.49649170088
2498,90974.07699493645
2499,71381.99331751489
2500,101211.11544407415
2501,118857.98416005261
2502,135608.07326973416
2503,70875.44485934742
2504,121493.73765613744
2505,227539.90026840125
2506,260378.03027781146
2507,271933.6871898279
2508,260475.907809054
2509,229844.30059430609
2510,230948.3566526163
2511,192180.35930406675
2512,204005.64989434462
2513,241566.81675602542
2514,278110.4636904255
2515,136932.75499158958
2516,179741.79093219107
2517,131955.6325470775
2518,141852.31840880378
2519,213829.3444251956
2520,225207.84759400995
2521,193756.52834080206
2522,230870.37152003124
2523,114058.85164164822
2524,129316.36902468977
2525,135087.38165038708
2526,120951.19787456887
2527,103189.00780101772
2528,112346.28397865384
2529,132025.63254229166
2530,117958.6019213507
2531,251357.762492361
2532,225250.53066262905
2533,211572.05628228933
2534,239999.14856667165
2535,268038.7392416897
2536,247751.91554583074
2537,247049.66579156485
2538,189537.40186512726
2539,204386.9346088639
2540,172667.61195504642
2541,197235.18253682135
2542,146843.57819357002
2543,119300.96670235787
2544,98569.32273654989
2545,147376.06864034804
2546,148210.76684672153
2547,165316.98151017632
2548,158678.92787443916
2549,158688.87518901308
2550,558846.3517740746
2551,141445.8105811614
2552,117722.42996266717
2553,67620.2521526789
2554,90402.2403330328
2555,122717.33976570563
2556,73754.33124001045
2557,102273.19540026388
2558,154093.24868128006
2559,98208.39605891588
2560,160629.598212627
2561,149549.78443150083
2562,125516.50651339139
2563,128475.84578804928
2564,200774.97393991356
2565,165709.34719983884
2566,104965.54902672698
2567,99584.29977589683
2568,191807.77027748013
2569,193164.55207798374
2570,129828.25215793797
2571,146139.23164794897
2572,186008.22425482562
2573,223305.0826928087
2574,236151.86779482034
2575,134548.18786699907
2576,131458.74071756518
2577,118947.82431717729
2578,80312.63655048993
2579,28390.681016110815
2580,97547.3977113755
2581,116117.33218048164
2582,121294.16890751803
2583,256627.7878780614
2584,182004.1270145371
2585,187001.72921793372
2586,229803.8195681593
2587,215726.75961879035
2588,134209.9044271405
2589,162149.5938574078
2590,214823.60146712046
2591,251135.5028978081
2592,208161.9548642086
2593,233680.60056100413
2594,189754.30913994508
2595,214641.6112767281
2596,306580.7330523478
2597,185583.94750505476
2598,259171.40942332917
2599,318560.0494833682
2600,113888.31512842514
2601,154219.14240610087
2602,45524.36765223101
2603,59927.74398417375
2604,63268.920373202185
2605,49174.7382619665
2606,148067.53914648946
2607,231045.11594534223
2608,211810.4405436297
2609,174140.21254147636
2610,105419.86078850483
2611,114638.97721736738
2612,162869.82139658858
2613,127649.82278673584
2614,105542.90978945768
2615,171053.50733686658
2616,177365.0179371778
2617,189128.23441455
2618,214958.58313812013
2619,220033.45399977244
2620,195228.48281698837
2621,178181.5466160318
2622,188690.24420133256
2623,228026.4657473145
2624,291051.5931358165
2625,238668.66392804473
2626,185441.46171032335
2627,175960.46075766115
2628,371213.35518154316
2629,364075.2723159753
2630,314779.7972706205
2631,377880.09024065663
2632,332685.4696415814
2633,270080.26492567477
2634,345887.6592873153
2635,169282.11026810273
2636,204104.20475313417
2637,195142.0575255528
2638,245016.5268752759
2639,204351.5520000339
2640,166992.06032688753
2641,85211.4910882737
2642,172087.79673381103
2643,120892.89192480827
2644,123578.37256846367
2645,106023.30159765342
2646,102036.6897638503
2647,114922.6759483777
2648,150722.32222682727
2649,141583.97407431062
2650,138608.39389740583
2651,134110.3368365448
2652,338743.9612991337
2653,256981.64340484282
2654,230181.3355092418
2655,348055.0708379217
2656,301787.4950937601
2657,296487.21961149434
2658,253353.0914259872
2659,277556.8913140034
2660,300083.80171629833
2661,313161.98137383815
2662,323620.75316155027
2663,288345.0793953808
2664,253456.2876683066
2665,318068.21740921075
2666,264709.0292851804
2667,181931.813634746
2668,196419.66636979952
2669,171687.98038447858
2670,273679.584150709
2671,198776.695140559
2672,199648.06218657736
2673,202158.60018502595
2674,218326.85171039565
2675,171137.3532382443
2676,199788.25340694538
2677,207494.66146596218
2678,250836.53939526225
2679,276060.66057492513
2680,277945.2410372929
2681,347084.25386445224
2682,296338.9885659672
2683,415751.53038558876
2684,296962.9869780957
2685,312776.1016726792
2686,249011.0851902184
2687,278845.6096380467
2688,223975.26552744536
2689,205136.89389473223
2690,349892.1403611656
2691,178899.9877148501
2692,136890.490836296
2693,196159.48934548697
2694,145672.89263331867
2695,209194.5403574044
2696,195866.7988449412
2697,182767.69565209304
2698,216602.01491906564
2699,166425.95900154812
2700,142582.46332029696
2701,154819.5918257297
2702,122871.55226923712
2703,158762.01351967547
2704,155680.856626214
2705,92978.41219599103
2706,90907.29585741623
2707,134378.88146582362
2708,101103.75057467003
2709,107397.80557483132
2710,110192.68494152487
2711,161742.70715287654
2712,339608.3656568602
2713,168632.06980377296
2714,147043.00926626683
2715,152230.89382437128
2716,142246.68626067904
2717,177233.25505960942
2718,211537.48201058805
2719,138773.11761887744
2720,226261.38524425053
2721,135702.76321418677
2722,175333.34175792546
2723,172399.70458556036
2724,106949.03955749236
2725,120632.8959169793
2726,118433.04908760963
2727,165502.55110391043
2728,184375.31835450768
2729,132234.38625597605
2730,129044.69793958124
2731,128325.6690721754
2732,107486.24516634457
2733,174823.9104696631
2734,151078.174663431
